Anlagenschlüssel;Übertragungsnetzbetreiber;Netzbetreiber;Netzbetreiber Betriebsnummer;Energieträger;Einspeisungsebene;Leistung;Leistungsgemessene Anlage;Zeitreihentyp;Regelbarkeit;Biomasse KWK-Anteil;Biomassetechnologie;Zeitpunkt der Inbetriebnahme;Zeitpunkt der Ausserbetriebnahme;Zeitpunkt des Netzzugangs;Zeitpunkt des Netzabgangs;Bundeslandkürzel;Ort;Ortsteil;PLZ;Strasse;Nummer;Flur;Flurstück
E40770010000010000000006038900002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.2;nein;;;nein;null;31.07.2012;;;;SN;Leipzig;;04105;Fregestr.;28;;
E41081010000000000000000000210465;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3.2;;;;nein;null;18.07.2013;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Reichenberger Str.;24;;
E40770010000010000000000494900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;14.4;nein;;;nein;null;03.05.2004;;;;SN;Leipzig;;04103;Nürnberger Str.;48;;
E41081010000000000000000000205012;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;6.8;;;;nein;null;27.02.2013;;;;SN;Leipzig;Althen-Kleinpösna;04319;Dorfstr.;63;;
E40770010000010000000006309400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.8;;;;nein;null;19.02.2013;;;;SN;Leipzig;;04129;Delitzscher Str.;150;;
E40770010000010000000006308200001;50Hertz;Netz Leipzig GmbH;;Solar;NS;12.0;;;;nein;null;22.03.2013;;;;SN;Leipzig;;04249;Raiffeisenstr.;20;;
E41081010000000000000000000182768;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Wind;HS;2500.0;;;;nein;null;24.05.2013;;;;SN;Leipzig;Plaußig-Portitz;04349;BMW Allee;901;;
E40770010000010000000004126300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;29.10.2009;;;;SN;Leipzig;;04315;Kreuzstr.;35;;
E40770010000010000000004236700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.6;nein;;;nein;null;30.11.2009;;;;SN;Leipzig;;04129;Magnusstr.;16;;
E40770010000010000000004173600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.6;nein;;;nein;null;13.11.2009;;;;SN;Leipzig;;04155;Menckestr.;20;;
E40770010000010000000001847100002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.0;nein;;;nein;null;04.11.2009;;;;SN;Leipzig;;04205;Ilmenauer Weg;3;;
E40770010000010000000004245200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;14.6;nein;;;nein;null;30.11.2009;;;;SN;Leipzig;;04279;Gerlindeweg;2;;
E40770010000010000000004241400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.5;nein;;;nein;null;21.12.2009;;;;SN;Leipzig;;04289;Schwarzenbergweg;51;;
E40770010000010000000004536100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.0;nein;;;nein;null;29.06.2010;;;;SN;Leipzig;;04249;Dieskaustr.;325;;
E40770010000010000000004398700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.6;nein;;;nein;null;24.03.2010;;;;SN;Leipzig;;04279;Am Eichwinkel;29c;;
E40770010000010000000004903900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;14.02.2011;;;;SN;Leipzig;;04357;Schildberger Weg;1;;
E40770010000010000000005892100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.7;nein;;;nein;null;25.07.2012;;;;SN;Leipzig;;04357;Bochumer Str.8;;;
E40770010000010000000005890600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.5;nein;;;nein;null;31.07.2012;;;;SN;Leipzig;;04349;Balderstr.;23;;
E40770010000010000000005637000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.7;nein;;;nein;null;30.12.2011;;;;SN;Leipzig;;04329;Sommerfelder Weg;2;;
E40770010000010000000005750800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;14.06.2012;;;;SN;Leipzig;;04357;Otto-Michael-Str.;16;;
E40770010000010000000006605500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.2;;;;nein;null;05.08.2013;;;;SN;Leipzig;;04328;Schmitzstr.;7;;
E40770010000010000000006599300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;10.0;;;;nein;null;21.05.2013;;;;SN;Leipzig;;04277;Ernst-Sommerlatt-Weg;13;;
E41081010000000000000000000212726;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3.7;;;;nein;null;27.09.2013;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Luppenaue;55;;
E40770010000010000000004609400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.3;nein;;;nein;null;08.09.2010;;;;SN;Leipzig;;04328;Tilmann-Riemenscheider Weg;7;;
E41081010000000000000000000198876;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.0;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;26.10.2012;;;;SN;Leipzig;Lausen-Grünau;04207;Regenbogen;21;;
E40770010000010000000005390300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.4;nein;;;nein;null;28.11.2011;;;;SN;Leipzig;;04279;Espenhainer Str.;26;;
E40770010000010000000006438500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;8.0;;;;nein;null;30.03.2013;;;;SN;Leipzig;;04329;Otterstr.;13;;
E40770010000010000000006448400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;15.0;;;;nein;null;12.06.2013;;;;SN;Leipzig;;04159;Pittlerstr.;32;;
E40770010000010000000006444000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.8;;;;nein;null;20.03.2013;;;;SN;Leipzig;;04279;Sigebandweg;13;;
E40770010000010000000006448600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;7.0;;;;nein;null;19.07.2013;;;;SN;Leipzig;;04277;Am Wolfswinkel;66;;
E40770010000010000000004483400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.1;nein;;;nein;null;25.05.2010;;;;SN;Leipzig;;04249;Hagebuttenweg;30;;
E40770010000010000000004534300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.6;nein;;;nein;null;30.06.2010;;;;SN;Leipzig;;04249;Seumestr.;37;;
E41081010000000000000000000189574;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;30.03.2012;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Waldblick;25;;
E41081010000000000000000000190629;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.0;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;29.03.2012;;;;SN;Leipzig;Wiederitzsch;04158;Melissenweg;14;;
E41081010000000000000000000202703;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;18.12.2012;;;;SN;Leipzig;Baalsdorf;04316;Brandiser Str.;95;;
E41081010000000000000000000202725;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;19.12.2012;;;;SN;Leipzig;Mölkau;04316;Paunsdorfer Str.;85;;
E41081010000000000000000000190077;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;10.0;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;30.03.2012;;;;SN;Leipzig;Mölkau;04316;Schubarthstr.;22;;
E40770010000010000000006359900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;3.0;;;;nein;null;14.05.2013;;;;SN;Leipzig;;04299;Lichtenbergweg !4;;;
E40770010000010000000006390900001;50Hertz;Netz Leipzig GmbH;;Solar;NS;18.0;;;;nein;null;16.05.2013;;;;SN;Leipzig;;04107;Hohestr.;9-13;;
E40770010000010000000000477800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;1.2;nein;;;nein;null;16.11.2000;;;;SN;Leipzig;;04299;Sonnenwinkel;16;;
E40770010000010000000004392400001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.6;nein;;;nein;null;22.03.2010;;;;SN;Leipzig;;04357;Berthastr.;3;;
E41081010000000000000000000006468;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.0;nein;SOP;nicht regelbar;nein;null;27.03.1997;;;;SN;Leipzig;Liebertwolkwitz;04288;Güldengossaer Str.;11;;
E41081010000000000000000000010101;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.0;nein;SOP;nicht regelbar;nein;null;30.10.2002;;;;SN;Leipzig;Wiederitzsch;04158;Ernst-Kießig-Str.;27;;
E40770010000010000000002423900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;116.0;ja;;regelbar nach § 6 Abs. 2 EEG;nein;null;28.12.2007;;;;SN;Leipzig;;04249;Georg-Fischer-Str.;3;;
E41081010000000000000000000130489;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;9.0;nein;SOP;nicht regelbar;nein;null;04.11.2008;;;;SN;Leipzig;Althen-Kleinpösna;04319;Dorfstr.;48;;
E41081010000000000000000000133751;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;8.0;nein;SOP;nicht regelbar;nein;null;22.12.2008;;;;SN;Leipzig;Holzhausen;04288;Zuckelhausener Ring;6;;
E41081010000000000000000000132270;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;8.0;nein;SOP;nicht regelbar;nein;null;02.12.2008;;;;SN;Leipzig;Knautkleeberg-Knauthain;04249;Erikenstr.;42;;
E41081010000000000000000000173941;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;3.0;nein;SOP;nicht regelbar;nein;null;22.07.2011;;;;SN;Leipzig;Engelsdorf;04319;Harbigweg;18;;
E40770010000010000000005831300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.9;nein;;;nein;null;02.08.2012;;;;SN;Leipzig;;04129;Magnusstr.;26;;
E41081010000000000000000000124748;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;9.0;nein;SOP;nicht regelbar;nein;null;09.06.2008;;;;SN;Leipzig;Baalsdorf;04316;An der Hebemärchte;2;;
E40770010000010000000003641200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.6;nein;;;nein;null;06.02.2009;;;;SN;Leipzig;;04319;Am Sommerfeld;21;;
E40770010000010000000005465800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;20.0;nein;;;nein;null;27.12.2011;;;;SN;Leipzig;;04155;Mottelerstr.;8;;
E40770010000010000000005457000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;30.0;nein;;;nein;null;22.12.2011;;;;SN;Leipzig;;04318;Max-Borsdorf-Str.;11;;
E40770010000010000000005525900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.9;nein;;;nein;null;19.04.2011;;;;SN;Leipzig;;04107;Windmühlenstr.;35;;
E40770010000010000000005196000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.8;nein;;;nein;null;16.06.2011;;;;SN;Leipzig;;04207;Lausner Weg;91;;
E40770010000010000000005352700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.4;nein;;;nein;null;30.09.2011;;;;SN;Leipzig;;04109;Elsterstr.;37;;
E40770010000010000000005632700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.2;nein;;regelbar nach § 6 Abs. 2 EEG;nein;null;22.03.2012;;;;SN;Leipzig;;04249;Perlpilzweg;7;;
E40770010000010000000005760300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.0;nein;;70 % Begrenzung;nein;null;11.06.2012;;;;SN;Leipzig;;04249;Grillenstr.;1;;
E41081010000000000000000000200686;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.0;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;24.10.2012;;;;SN;Leipzig;Baalsdorf;04316;Fasanenhügel;1;;
E41081010000000000000000000140242;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.0;ja;SOL;nicht regelbar;nein;null;05.08.2009;;;;SN;Leipzig;Lützschena-Stahmeln;04159;An der Schäferei;16;;
E41081010000000000000000000149098;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;MS;64.0;ja;SOL;regelbar nach § 6 Abs. 2 EEG;nein;null;09.12.2009;;;;SN;Leipzig;Althen-Kleinpösna;04319;An der Weide;1;;
E41081010000000000000000000173925;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;SOP;nicht regelbar;nein;null;04.07.2011;;;;SN;Leipzig;Engelsdorf;04319;Harbigweg;29;;
E40770010000010000000005387200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.6;nein;;;nein;null;06.12.2011;;;;SN;Leipzig;;04347;Bodenreformweg;37a;;
E40770010000010000000005382700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.6;nein;;;nein;null;25.11.2011;;;;SN;Leipzig;;04249;Albersdorfer Str.;12;;
E40770010000010000000006364500001;50Hertz;Netz Leipzig GmbH;;Solar;NS;5.5;;;;nein;null;26.04.2013;;;;SN;Leipzig;;04349;Hainburger Weg;13;;
E40770010000010000000003341300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.1;nein;;;nein;null;23.12.2008;;;;SN;Leipzig;;04229;Dammstr.;28;;
E41081010000000000000000000163621;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;10.0;nein;SOP;nicht regelbar;nein;null;29.12.2010;;;;SN;Leipzig;Holzhausen;04288;Mühlbergsiedlung;14;;
E40770010000010000000006038700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.0;nein;;;nein;null;01.11.2012;;;;SN;Leipzig;;04205;Ilmenauer Weg;38;;
E41081010000000000000000000166077;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;SOP;nicht regelbar;nein;null;23.12.2010;;;;SN;Leipzig;Engelsdorf;04319;Harbigweg;1;;
E40770010000010000000004998700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.9;nein;;;nein;null;09.03.2011;;;;SN;Leipzig;;04317;Senefelder Str.;18;;
E41081010000000000000000000198891;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.0;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;26.09.2012;;;;SN;Leipzig;Wiederitzsch;04158;Kamillenweg;66;;
E40770010000010000000005934500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;10.0;nein;;;nein;null;23.07.2012;;;;SN;Leipzig;;04207;Karlstädter Str.;1a;;
E40770010000010000000000610000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.0;nein;;;nein;null;27.09.2001;;;;SN;Leipzig;;04317;Witzgallstr.;20;;
E40770010000010000000003914900001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.3;nein;;;nein;null;12.08.2009;;;;SN;Leipzig;;04357;Friedrichshafner Str.238;;;
E41081010000000000000000000142014;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;9.0;nein;SOP;nicht regelbar;nein;null;06.11.2009;;;;SN;Leipzig;Lindenthal;04158;Lindenthaler Hauptstr.;24;;
E41081010000000000000000000144493;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;SOP;nicht regelbar;nein;null;01.12.2009;;;;SN;Leipzig;Wiederitzsch;04158;Martinsbogen;4;;
E40770010000010000000006366000001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.0;;;;nein;null;29.04.2013;;;;SN;Leipzig;;04328;Weinbrennerstr.;22;;
E40770010000010000000000496200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.0;nein;;;nein;null;04.10.2001;;;;SN;Leipzig;;04249;Häußerweg;11;;
E41081010000000000000000000174597;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;6.0;nein;SOP;nicht regelbar;nein;null;15.07.2011;;;;SN;Leipzig;Engelsdorf;04319;Hussitenstr.;11;;
E40770010000010000000005949200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.5;nein;;;nein;null;30.08.2012;;;;SN;Leipzig;;04249;Weidmannweg;11;;
E40770010000010000000005283200002;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;61.0;nein;;regelbar nach § 6 Abs. 1 EEG;nein;null;27.06.2011;;;;SN;Leipzig;;04275;Altenburger Str.;13;;
E40770010000010000000005095800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.5;nein;;;nein;null;06.06.2011;;;;SN;Leipzig;;04289;Gildemeisterring;47;;
E40770010000010000000005259600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.6;nein;;;nein;null;05.09.2011;;;;SN;Leipzig;;04155;Möckernsche Str.;43;;
E40770010000010000000002700500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.3;nein;;;nein;null;28.05.2008;;;;SN;Leipzig;;04107;Shakespearestr.;43b;;
E40770010000010000000004251000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;18.0;nein;;;nein;null;22.12.2009;;;;SN;Leipzig;;04159;Bucksdorffstr.;43;;
E40770010000010000000006059700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;9.6;nein;;;nein;null;30.10.2012;;;;SN;Leipzig;;04328;Lenzstr.;16;;
E41081010000000000000000000170876;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;16.0;nein;SOP;nicht regelbar;nein;null;25.05.2011;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Merseburger Str.;200;;
E41081010000000000000000000171120;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;2.0;nein;SOP;nicht regelbar;nein;null;24.05.2011;;;;SN;Leipzig;Lindenthal;04158;An der Windmühle;37;;
E40770010000010000000006150200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.6;nein;;;nein;null;10.12.2012;;;;SN;Leipzig;;04357;Gontscharowstr.;42;;
E41081010000000000000000000179676;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.0;nein;SOP;nicht regelbar;nein;null;17.11.2011;;;;SN;Leipzig;Lützschena-Stahmeln;04159;Hänicher Mühle;2;;
E41081010000000000000000000180394;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;10.0;nein;SOP;nicht regelbar;nein;null;15.11.2011;;;;SN;Leipzig;Seehausen;04356;An der Hauptstr.;39;;
E40770010000010000000004658100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.2;nein;;;nein;null;21.09.2010;;;;SN;Leipzig;;04329;Falterstr.;55;;
E40770010000010000000004671700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.3;nein;;;nein;null;06.10.2010;;;;SN;Leipzig;;04279;Willi-Bredel-Str.;13;;
E40770010000010000000004143200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;29.10.2009;;;;SN;Leipzig;;04317;Brambacher Str.;79;;
E40770010000010000000004251100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;17.0;nein;;;nein;null;30.12.2009;;;;SN;Leipzig;;04129;Maximilianallee;17;;
E40770010000010000000004534200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.6;nein;;;nein;null;08.06.2010;;;;SN;Leipzig;;04205;Liebensteiner Weg;6;;
E40770010000010000000004535500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.4;nein;;;nein;null;29.06.2010;;;;SN;Leipzig;;04159;Sorbenstr.;1;;
E40770010000010000000004903700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;29.0;nein;;;nein;null;14.02.2011;;;;SN;Leipzig;;04357;Friedrichshafener Str.149;;;
E41081010000000000000000000175700;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;12.0;nein;SOP;nicht regelbar;nein;null;25.08.2011;;;;SN;Leipzig;Holzhausen;04288;Stötteritzer Landstr.;45;;
E41081010000000000000000000177195;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;44.0;nein;SOP;regelbar nach § 6 Abs. 2 EEG;nein;null;06.09.2011;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Merseburger Str.;200;;
E41081010000000000000000000141091;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;9.0;nein;SOP;nicht regelbar;nein;null;04.11.2009;;;;SN;Leipzig;Engelsdorf;04319;Ernst-Guhr-Str.;10;;
E40770010000010000000004670600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;11.7;nein;;;nein;null;30.09.2010;;;;SN;Leipzig;;04249;Gerhard-Ellrodt-Str.40;;;
E40770010000010000000004671500001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.0;nein;;;nein;null;15.09.2010;;;;SN;Leipzig;;04207;Wertheimer Str.;4;;
E40770010000010000000005259300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.0;nein;;;nein;null;27.07.2011;;;;SN;Leipzig;;04277;Am Lindenhof;24;;
E40770010000010000000005890100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.0;nein;;;nein;null;20.08.2012;;;;SN;Leipzig;;04289;Kegelweg;3;;
E40770010000010000000005863800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;7.5;nein;;;nein;null;07.08.2012;;;;SN;Leipzig;;04329;Stünz-Mölkauer Weg;34;;
E41081010000000000000000000203299;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;8.0;;;;nein;null;08.01.2013;;;;SN;Leipzig;Mölkau;04316;Paul-Klöpsch-Str.;7;;
E41081010000000000000000000204985;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;9.2;;;;nein;null;26.02.2013;;;;SN;Leipzig;Holzhausen;04288;Täschners Garten;21;;
E40770010000010000000002759600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.3;nein;;;nein;null;15.07.2008;;;;SN;Leipzig;;04318;Julius-Krause-Str.;45;;
E41081010000000000000000000169773;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;20.0;nein;SOP;nicht regelbar;nein;null;21.04.2011;;;;SN;Leipzig;Burghausen-Rückmarsdorf;04178;Merseburger Str.;200;;
E41081010000000000000000000184247;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;SOP;nicht regelbar;nein;null;13.12.2011;;;;SN;Leipzig;Holzhausen;04288;Fritz-Zalisz-Str.;60;;
E40770010000010000000005173600001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;8.0;nein;;;nein;null;13.07.2011;;;;SN;Leipzig;;04329;Ilse-Decho-Weg;34;;
E40770010000010000000005196200001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.6;nein;;;nein;null;05.07.2011;;;;SN;Leipzig;;04299;Kolmstr.;63;;
E41081010000000000000000000208658;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3.9;;;;nein;null;04.06.2013;;;;SN;Leipzig;Wiederitzsch;04158;Kamillenweg;29;;
E41081010000000000000000000205588;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;4.6;;;;nein;null;19.03.2013;;;;SN;Leipzig;Wiederitzsch;04158;Fichtesiedlung;29;;
E41081010000000000000000000210951;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;3.2;;;;nein;null;14.08.2013;;;;SN;Leipzig;Lindenthal;04158;Parkring;72;;
E41081010000000000000000000211350;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;2.0;;;;nein;null;30.07.2013;;;;SN;Leipzig;Seehausen;04356;Ahorngasse;8;;
E41081010000000000000000000212589;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;;Solar;NS;5.6;;;;nein;null;30.09.2013;;;;SN;Leipzig;Holzhausen;04288;August-Bebel-Siedlung;29;;
E41081010000000000000000000118463;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;4.0;nein;SOP;nicht regelbar;nein;null;14.12.2007;;;;SN;Leipzig;Holzhausen;04288;Stötteritzer Landstr.;78;;
E40770010000010000000003780000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.5;nein;;;nein;null;08.06.2009;;;;SN;Leipzig;;04249;Berlichingenweg;32;;
E40770010000010000000003781800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.0;nein;;;nein;null;29.05.2009;;;;SN;Leipzig;;04249;Dieskaustr.;363;;
E40770010000010000000003836100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;6.5;nein;;;nein;null;06.07.2009;;;;SN;Leipzig;;04205;Sonneberger Weg;5;;
E40770010000010000000005108000001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.5;nein;;;nein;null;26.05.2011;;;;SN;Leipzig;;04349;Ursula-Götze-Str.;39;;
E40770010000010000000005136300001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;4.0;nein;;;nein;null;27.06.2011;;;;SN;Leipzig;;04299;Kolmstr.;37b;;
E40770010000010000000006391600001;50Hertz;Netz Leipzig GmbH;;Solar;NS;7.0;;;;nein;null;27.03.2013;;;;SN;Leipzig;;04279;Getzelauer Str.;4;;
E40770010000010000000004123100001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;5.6;nein;;;nein;null;14.10.2009;;;;SN;Leipzig;;04249;Knautnaundorfer Str.;50;;
E41081010000000000000000000141754;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;7.0;nein;SOP;nicht regelbar;nein;null;30.09.2009;;;;SN;Leipzig;Böhlitz-Ehrenberg;04178;Waldblick;1;;
E41081010000000000000000000175127;50Hertz;Mitteldeutsche Netzgesellschaft Strom mbH;10001645;Solar;NS;5.0;nein;SOP;nicht regelbar;nein;null;03.08.2011;;;;SN;Leipzig;Wiederitzsch;04158;Podelwitzer Str.;21;;
E40770010000010000000006446300001;50Hertz;Netz Leipzig GmbH;;Solar;NS;4.5;;;;nein;null;14.07.2013;;;;SN;Leipzig;;04318;Portitzer Str.2;;;
E40770010000010000000006445400001;50Hertz;Netz Leipzig GmbH;;Solar;NS;9.9;;;;nein;null;10.06.2013;;;;SN;Leipzig;;04249;Nimrodstr.;78;;
E40770010000010000000000492700001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;2.1;nein;;;nein;null;25.08.2003;;;;SN;Leipzig;;04249;Gleitsmannstr.;6;;
E40770010000010000000002046800001;50Hertz;Netz Leipzig GmbH;10001882;Solar;NS;3.6;nein;;;nein;null;22.06.2007;;;;SN;Leipzig;;04279;Watestr.;10;;
